sentence_index,sentence_length,unks,uuas_sum,uuas_triu,uuas_tril,uuas_none
139,34,5,0.32142857142857145,0.21428571428571427,0.39285714285714285,0.32142857142857145
140,13,3,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
141,20,1,0.47058823529411764,0.4117647058823529,0.4117647058823529,0.5294117647058824
142,39,6,0.28125,0.375,0.25,0.28125
143,30,1,0.4230769230769231,0.3076923076923077,0.34615384615384615,0.38461538461538464
144,35,0,0.5151515151515151,0.36363636363636365,0.5757575757575758,0.48484848484848486
145,25,1,0.38095238095238093,0.38095238095238093,0.3333333333333333,0.42857142857142855
146,9,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333
147,8,1,0.2,0.2,0.4,0.4
148,30,3,0.56,0.56,0.36,0.52
149,30,7,0.3076923076923077,0.3076923076923077,0.34615384615384615,0.3076923076923077
150,15,2,0.6,0.5,0.7,0.8
151,16,4,0.3,0.3,0.3,0.3
152,19,1,0.4,0.4666666666666667,0.2,0.4
153,20,1,0.4117647058823529,0.4117647058823529,0.29411764705882354,0.29411764705882354
154,10,2,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857
155,20,1,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.4117647058823529
156,14,1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
157,19,1,0.5,0.5625,0.4375,0.5625
158,29,0,0.5384615384615384,0.46153846153846156,0.5,0.5384615384615384
159,19,1,0.3125,0.3125,0.1875,0.375
160,8,0,0.5,0.5,0.3333333333333333,0.5
161,24,4,0.22727272727272727,0.2727272727272727,0.045454545454545456,0.2727272727272727
162,39,6,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.4117647058823529
163,15,0,0.25,0.25,0.3333333333333333,0.25
164,28,3,0.47619047619047616,0.38095238095238093,0.42857142857142855,0.5238095238095238
165,31,7,0.43478260869565216,0.43478260869565216,0.34782608695652173,0.391304347826087
166,21,3,0.3125,0.3125,0.3125,0.25
167,28,3,0.22727272727272727,0.3181818181818182,0.22727272727272727,0.3181818181818182
168,11,2,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855
169,23,2,0.5,0.5,0.35,0.45
170,27,8,0.25,0.25,0.25,0.3
171,16,4,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.18181818181818182
172,23,2,0.35,0.4,0.4,0.5
173,25,2,0.38095238095238093,0.42857142857142855,0.42857142857142855,0.38095238095238093
174,20,5,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.35714285714285715
175,22,1,0.3157894736842105,0.42105263157894735,0.3157894736842105,0.42105263157894735
176,26,5,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.14285714285714285
177,23,1,0.5,0.4,0.35,0.5
178,23,4,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.5294117647058824
179,7,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
180,10,1,0.125,0.25,0.375,0.375
181,49,4,0.4318181818181818,0.4772727272727273,0.38636363636363635,0.38636363636363635
182,29,10,0.38095238095238093,0.3333333333333333,0.19047619047619047,0.3333333333333333
183,11,3,0.125,0.25,0.375,0.375
184,4,0,0.5,0.5,0.5,0.5
185,11,0,0.625,0.5,0.625,0.625
186,27,5,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.3333333333333333
187,21,3,0.3684210526315789,0.3684210526315789,0.21052631578947367,0.3684210526315789
188,14,1,0.25,0.25,0.4166666666666667,0.25
189,16,4,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727
190,38,5,0.3793103448275862,0.2413793103448276,0.3448275862068966,0.3448275862068966
191,19,2,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
192,9,1,0.5,0.3333333333333333,0.5,0.5
193,28,8,0.32,0.36,0.28,0.28
194,39,4,0.3888888888888889,0.3611111111111111,0.3611111111111111,0.3611111111111111
195,9,1,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.42857142857142855
196,26,6,0.30434782608695654,0.391304347826087,0.30434782608695654,0.30434782608695654
197,16,2,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.35714285714285715
198,12,1,0.5,0.5,0.375,0.5
199,29,6,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.30434782608695654
200,12,0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556
201,13,1,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182
202,17,0,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.5384615384615384
203,19,3,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.35714285714285715
204,7,2,0.25,0.5,0.25,0.5
205,20,1,0.6470588235294118,0.5294117647058824,0.47058823529411764,0.5882352941176471
206,21,3,0.25,0.3125,0.3125,0.3125
207,58,nan,nan,nan,nan,nan
208,41,2,0.48717948717948717,0.46153846153846156,0.41025641025641024,0.4358974358974359
209,10,3,0.0,0.0,0.14285714285714285,0.14285714285714285
210,2,1,1.0,1.0,1.0,1.0
211,25,3,0.5217391304347826,0.5217391304347826,0.391304347826087,0.4782608695652174
212,33,2,0.4642857142857143,0.5357142857142857,0.39285714285714285,0.42857142857142855
213,28,0,0.44,0.32,0.28,0.4
214,33,3,0.4482758620689655,0.5862068965517241,0.3103448275862069,0.4827586206896552
215,41,5,0.38235294117647056,0.4117647058823529,0.38235294117647056,0.38235294117647056
216,27,3,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.42857142857142855
217,19,6,0.4,0.4666666666666667,0.26666666666666666,0.4666666666666667
218,30,4,0.6153846153846154,0.46153846153846156,0.6153846153846154,0.5769230769230769
219,21,3,0.47368421052631576,0.42105263157894735,0.3684210526315789,0.42105263157894735
220,18,2,0.375,0.25,0.5,0.375
221,27,4,0.28,0.32,0.16,0.28
222,22,3,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.47058823529411764
223,27,2,0.36,0.44,0.36,0.48
224,34,3,0.4,0.5,0.23333333333333334,0.36666666666666664
225,31,1,0.4642857142857143,0.42857142857142855,0.4642857142857143,0.5714285714285714
226,33,2,0.5,0.5666666666666667,0.3333333333333333,0.4
227,26,0,0.375,0.375,0.3333333333333333,0.4166666666666667
228,53,3,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.20833333333333334
229,19,0,0.4375,0.5,0.5,0.4375
230,35,4,0.4,0.3,0.36666666666666664,0.3333333333333333
231,29,5,0.38461538461538464,0.38461538461538464,0.2692307692307692,0.46153846153846156
232,28,3,0.38461538461538464,0.34615384615384615,0.23076923076923078,0.38461538461538464
233,33,2,0.36666666666666664,0.43333333333333335,0.3333333333333333,0.43333333333333335
234,38,2,0.41935483870967744,0.25806451612903225,0.3870967741935484,0.41935483870967744
235,27,3,0.42857142857142855,0.47619047619047616,0.42857142857142855,0.5714285714285714
236,29,2,0.23076923076923078,0.15384615384615385,0.2692307692307692,0.19230769230769232
237,15,2,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.36363636363636365
238,23,5,0.35,0.35,0.3,0.3
239,22,0,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.3157894736842105
240,20,0,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.4117647058823529
241,14,3,0.4166666666666667,0.5,0.16666666666666666,0.3333333333333333
242,24,5,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666
243,15,1,0.3333333333333333,0.25,0.4166666666666667,0.25
244,19,2,0.6666666666666666,0.6,0.4,0.6666666666666666
245,9,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
246,28,5,0.375,0.3333333333333333,0.2916666666666667,0.375
247,38,4,0.36363636363636365,0.3939393939393939,0.24242424242424243,0.42424242424242425
248,31,6,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715
249,13,2,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.6363636363636364
250,19,3,0.375,0.5,0.25,0.375
251,26,1,0.4090909090909091,0.3181818181818182,0.36363636363636365,0.3181818181818182
252,27,1,0.3333333333333333,0.375,0.375,0.375
253,33,5,0.3793103448275862,0.4482758620689655,0.3793103448275862,0.4482758620689655
254,28,5,0.2,0.35,0.25,0.3
255,21,4,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.35294117647058826
256,30,2,0.5925925925925926,0.5925925925925926,0.48148148148148145,0.5925925925925926
257,14,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453
258,32,1,0.4074074074074074,0.4444444444444444,0.2962962962962963,0.4444444444444444
259,32,1,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4482758620689655
260,21,2,0.4375,0.4375,0.1875,0.375
261,19,2,0.375,0.3125,0.375,0.25
262,17,4,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.42857142857142855
263,19,0,0.4,0.3333333333333333,0.26666666666666666,0.4666666666666667
264,14,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222
265,14,0,0.4,0.5,0.4,0.6
266,9,0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857
267,2,1,nan,nan,nan,nan
268,16,2,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.42857142857142855
269,24,3,0.35,0.45,0.35,0.45
270,10,2,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855
271,27,1,0.5,0.5454545454545454,0.4090909090909091,0.45454545454545453
272,37,3,0.42857142857142855,0.4,0.4,0.42857142857142855
273,17,0,0.5384615384615384,0.3076923076923077,0.6153846153846154,0.46153846153846156
274,26,4,0.4,0.3,0.25,0.35
275,20,0,0.3888888888888889,0.4444444444444444,0.3888888888888889,0.4444444444444444
276,31,2,0.32142857142857145,0.35714285714285715,0.25,0.39285714285714285
277,17,4,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.2727272727272727
278,23,3,0.5263157894736842,0.3684210526315789,0.5789473684210527,0.5263157894736842
279,34,1,0.5,0.6,0.4,0.5333333333333333
280,11,2,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857
281,31,5,0.38461538461538464,0.5,0.2692307692307692,0.34615384615384615
282,30,1,0.44,0.4,0.36,0.36
283,50,2,0.4782608695652174,0.3695652173913043,0.45652173913043476,0.45652173913043476
284,14,2,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333
285,37,5,0.5,0.5,0.2647058823529412,0.47058823529411764
286,27,3,0.43478260869565216,0.391304347826087,0.34782608695652173,0.391304347826087
287,35,5,0.34375,0.375,0.21875,0.375
288,2,0,nan,nan,nan,nan
289,27,4,0.3333333333333333,0.4166666666666667,0.20833333333333334,0.375
290,30,6,0.28,0.4,0.24,0.36
291,25,3,0.22727272727272727,0.36363636363636365,0.22727272727272727,0.22727272727272727
292,20,3,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.29411764705882354
293,12,1,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333
294,2,1,nan,nan,nan,nan
295,17,1,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333
296,19,4,0.375,0.3125,0.25,0.3125
297,28,5,0.3181818181818182,0.36363636363636365,0.36363636363636365,0.36363636363636365
298,19,2,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714
299,32,3,0.25,0.21428571428571427,0.25,0.2857142857142857
300,23,0,0.45,0.5,0.3,0.5
301,18,1,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.46153846153846156
302,32,5,0.2857142857142857,0.35714285714285715,0.25,0.32142857142857145
303,5,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
304,41,4,0.5555555555555556,0.3888888888888889,0.3888888888888889,0.5277777777777778
305,33,6,0.22580645161290322,0.1935483870967742,0.16129032258064516,0.22580645161290322
306,11,3,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4444444444444444
307,17,3,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077
308,18,5,0.16666666666666666,0.16666666666666666,0.25,0.25
309,26,2,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365
310,19,2,0.1875,0.125,0.1875,0.25
311,18,2,0.3125,0.1875,0.4375,0.25
312,26,4,0.5263157894736842,0.47368421052631576,0.42105263157894735,0.5789473684210527
313,39,2,0.34285714285714286,0.2857142857142857,0.2,0.37142857142857144
314,24,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
315,28,2,0.44,0.44,0.36,0.48
316,16,3,0.45454545454545453,0.2727272727272727,0.5454545454545454,0.45454545454545453
317,10,2,0.375,0.125,0.25,0.25
318,3,1,1.0,1.0,1.0,1.0
319,25,4,0.5,0.4090909090909091,0.36363636363636365,0.45454545454545453
320,35,4,0.3333333333333333,0.2962962962962963,0.37037037037037035,0.37037037037037035
321,38,2,0.47058823529411764,0.5,0.38235294117647056,0.4411764705882353
322,26,3,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333
323,35,6,0.27586206896551724,0.3103448275862069,0.1724137931034483,0.2413793103448276
324,15,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25
325,38,3,0.5483870967741935,0.5161290322580645,0.3225806451612903,0.4838709677419355
326,34,2,0.3870967741935484,0.3548387096774194,0.25806451612903225,0.3225806451612903
327,27,4,0.36,0.4,0.28,0.28
328,18,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427
329,8,0,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666
330,32,6,0.35714285714285715,0.32142857142857145,0.25,0.2857142857142857
331,18,3,0.4375,0.625,0.375,0.5625
332,33,4,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.26666666666666666
333,36,2,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.39285714285714285
334,39,6,0.34375,0.34375,0.25,0.34375
335,4,0,0.5,1.0,0.5,0.5
336,41,2,0.39473684210526316,0.42105263157894735,0.3157894736842105,0.39473684210526316
337,28,4,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.2727272727272727
338,41,0,0.3142857142857143,0.3142857142857143,0.2571428571428571,0.37142857142857144
339,20,3,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.23529411764705882
340,35,1,0.5,0.5,0.43333333333333335,0.4666666666666667
341,18,2,0.42857142857142855,0.35714285714285715,0.5,0.42857142857142855
342,21,2,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2777777777777778
343,14,1,0.25,0.3333333333333333,0.25,0.3333333333333333
344,28,3,0.32,0.24,0.36,0.36
345,20,4,0.4117647058823529,0.23529411764705882,0.35294117647058826,0.35294117647058826
346,26,4,0.5,0.3181818181818182,0.4090909090909091,0.36363636363636365
347,27,1,0.4583333333333333,0.5416666666666666,0.5,0.4583333333333333
348,10,1,0.375,0.375,0.375,0.375
349,35,4,0.17857142857142858,0.25,0.14285714285714285,0.17857142857142858
350,32,8,0.3,0.3,0.2,0.3
351,27,2,0.391304347826087,0.391304347826087,0.391304347826087,0.43478260869565216
352,43,5,0.5121951219512195,0.4634146341463415,0.4146341463414634,0.4634146341463415
353,25,6,0.6363636363636364,0.5454545454545454,0.3181818181818182,0.5454545454545454
354,26,6,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365
355,30,4,0.4230769230769231,0.2692307692307692,0.4230769230769231,0.4230769230769231
356,23,4,0.3888888888888889,0.3888888888888889,0.2777777777777778,0.3333333333333333
357,42,8,0.3611111111111111,0.4166666666666667,0.3333333333333333,0.4722222222222222
358,15,4,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.2727272727272727
359,31,8,0.3333333333333333,0.37037037037037035,0.2962962962962963,0.37037037037037035
360,63,nan,nan,nan,nan,nan
361,7,1,0.6,0.6,0.4,0.6
362,24,2,0.4,0.4,0.4,0.5
363,39,4,0.36363636363636365,0.42424242424242425,0.36363636363636365,0.3939393939393939
364,11,2,0.625,0.5,0.625,0.625
365,39,5,0.25,0.21875,0.25,0.25
366,29,4,0.5416666666666666,0.5416666666666666,0.3333333333333333,0.5
367,27,4,0.4090909090909091,0.45454545454545453,0.2727272727272727,0.45454545454545453
368,16,1,0.42857142857142855,0.2857142857142857,0.5,0.42857142857142855
369,37,8,0.42424242424242425,0.3939393939393939,0.3939393939393939,0.5151515151515151
370,16,3,0.5,0.21428571428571427,0.42857142857142855,0.5
371,43,4,0.48717948717948717,0.38461538461538464,0.38461538461538464,0.38461538461538464
372,38,5,0.375,0.375,0.28125,0.40625
373,39,7,0.38235294117647056,0.38235294117647056,0.29411764705882354,0.38235294117647056
374,20,1,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.2777777777777778
375,30,1,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.39285714285714285
376,12,0,0.5,0.5,0.3,0.4
377,14,2,0.3333333333333333,0.25,0.25,0.25
378,28,5,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5238095238095238
379,31,3,0.32142857142857145,0.25,0.2857142857142857,0.2857142857142857
380,31,8,0.3103448275862069,0.2413793103448276,0.20689655172413793,0.27586206896551724
381,14,0,0.5833333333333334,0.5,0.3333333333333333,0.5
382,2,1,1.0,1.0,1.0,1.0
383,30,3,0.3333333333333333,0.25,0.2916666666666667,0.25
384,4,2,0.5,1.0,0.5,0.5
385,1,1,nan,nan,nan,nan
386,23,2,0.23809523809523808,0.3333333333333333,0.23809523809523808,0.3333333333333333
387,4,2,0.5,1.0,0.5,0.5
388,25,6,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.2727272727272727
389,22,1,0.3,0.35,0.3,0.3
390,39,4,0.3235294117647059,0.3235294117647059,0.23529411764705882,0.2647058823529412
391,45,6,0.36585365853658536,0.3170731707317073,0.34146341463414637,0.36585365853658536
392,43,3,0.48717948717948717,0.4358974358974359,0.2564102564102564,0.46153846153846156
393,51,6,0.3404255319148936,0.2978723404255319,0.2765957446808511,0.3191489361702128
394,21,5,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.29411764705882354
395,27,3,0.4166666666666667,0.2916666666666667,0.3333333333333333,0.4166666666666667
396,45,5,0.37209302325581395,0.3488372093023256,0.23255813953488372,0.3488372093023256
397,32,2,0.3448275862068966,0.3793103448275862,0.3793103448275862,0.4482758620689655
398,24,2,0.36363636363636365,0.3181818181818182,0.36363636363636365,0.4090909090909091
399,9,2,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.7142857142857143
400,27,3,0.16,0.24,0.16,0.2
401,16,0,0.35714285714285715,0.2857142857142857,0.5,0.42857142857142855
402,16,1,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855
403,16,1,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855
404,48,4,0.3333333333333333,0.3333333333333333,0.2619047619047619,0.3333333333333333
405,14,2,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556
406,12,0,0.2,0.4,0.3,0.3
407,43,7,0.3684210526315789,0.3684210526315789,0.34210526315789475,0.34210526315789475
408,33,2,0.2692307692307692,0.23076923076923078,0.2692307692307692,0.2692307692307692
409,15,2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333
410,33,4,0.2903225806451613,0.25806451612903225,0.22580645161290322,0.3225806451612903
411,17,2,0.4,0.4666666666666667,0.06666666666666667,0.3333333333333333
412,30,2,0.4,0.44,0.36,0.4
413,14,1,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667
414,11,2,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222
415,26,3,0.2916666666666667,0.375,0.3333333333333333,0.2916666666666667
416,38,4,0.3125,0.25,0.1875,0.34375
417,14,2,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667
418,14,0,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.36363636363636365
419,19,0,0.25,0.3125,0.375,0.3125
420,20,1,0.25,0.1875,0.25,0.25
421,21,1,0.4117647058823529,0.4117647058823529,0.29411764705882354,0.5294117647058824
422,34,6,0.4444444444444444,0.37037037037037035,0.4074074074074074,0.48148148148148145
423,20,3,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667
424,47,3,0.2619047619047619,0.3333333333333333,0.21428571428571427,0.30952380952380953
425,17,2,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.38461538461538464
426,17,2,0.38461538461538464,0.23076923076923078,0.46153846153846156,0.5384615384615384
427,27,5,0.43478260869565216,0.43478260869565216,0.34782608695652173,0.391304347826087
428,32,4,0.2857142857142857,0.25,0.17857142857142858,0.25
429,13,2,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.36363636363636365
430,43,1,0.45,0.425,0.4,0.45
431,21,0,0.42105263157894735,0.5789473684210527,0.2631578947368421,0.5263157894736842
432,20,3,0.6,0.5333333333333333,0.3333333333333333,0.4666666666666667
433,15,3,0.6,0.4,0.6,0.6
434,35,5,0.26666666666666666,0.3333333333333333,0.3,0.26666666666666666
435,11,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
436,19,0,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.35294117647058826
437,18,1,0.4375,0.4375,0.4375,0.4375
438,10,0,0.375,0.25,0.375,0.25
439,20,0,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.29411764705882354
440,49,1,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.2727272727272727
441,31,0,0.42857142857142855,0.39285714285714285,0.32142857142857145,0.5
442,11,0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666
443,16,0,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855
444,23,0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333
445,10,1,0.375,0.25,0.375,0.375
446,44,4,0.325,0.3,0.2,0.275
447,8,0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5
448,14,0,0.3,0.5,0.3,0.4
449,24,0,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.2631578947368421
450,11,0,0.5,0.5,0.375,0.25
451,28,0,0.34782608695652173,0.2608695652173913,0.2608695652173913,0.34782608695652173
452,19,0,0.3333333333333333,0.4666666666666667,0.26666666666666666,0.3333333333333333
453,31,2,0.48,0.56,0.32,0.48
454,26,0,0.5217391304347826,0.43478260869565216,0.4782608695652174,0.5652173913043478
455,37,0,0.375,0.40625,0.3125,0.40625
456,15,0,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077
457,14,1,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5
458,20,0,0.47058823529411764,0.4117647058823529,0.4117647058823529,0.4117647058823529
459,27,4,0.391304347826087,0.43478260869565216,0.391304347826087,0.43478260869565216
460,24,2,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.2727272727272727
461,29,2,0.2962962962962963,0.3333333333333333,0.25925925925925924,0.25925925925925924
462,25,2,0.34782608695652173,0.5217391304347826,0.391304347826087,0.5217391304347826
463,33,1,0.41379310344827586,0.4482758620689655,0.3793103448275862,0.4482758620689655
464,28,0,0.34615384615384615,0.38461538461538464,0.2692307692307692,0.34615384615384615
465,41,4,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.3235294117647059
466,22,0,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.3684210526315789
467,21,0,0.7368421052631579,0.5789473684210527,0.631578947368421,0.6842105263157895
468,35,4,0.2903225806451613,0.25806451612903225,0.25806451612903225,0.25806451612903225
469,18,0,0.46153846153846156,0.38461538461538464,0.6153846153846154,0.46153846153846156
470,24,1,0.42857142857142855,0.38095238095238093,0.42857142857142855,0.38095238095238093
471,10,0,0.625,0.75,0.375,0.75
472,28,3,0.5416666666666666,0.4166666666666667,0.2916666666666667,0.5416666666666666
473,12,3,0.2,0.2,0.4,0.4
474,45,8,0.42105263157894735,0.39473684210526316,0.34210526315789475,0.4473684210526316
475,34,3,0.4642857142857143,0.5357142857142857,0.32142857142857145,0.5
476,21,5,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3333333333333333
477,37,1,0.45454545454545453,0.5151515151515151,0.42424242424242425,0.48484848484848486
478,26,6,0.4,0.4,0.25,0.35
479,11,3,0.25,0.25,0.25,0.25
480,27,2,0.47619047619047616,0.5714285714285714,0.3333333333333333,0.47619047619047616
481,20,2,0.25,0.375,0.125,0.3125
482,20,3,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.2857142857142857
483,26,6,0.4375,0.3125,0.4375,0.375
484,16,1,0.4166666666666667,0.3333333333333333,0.5,0.5
485,23,0,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.3333333333333333
486,35,1,0.5172413793103449,0.5517241379310345,0.4827586206896552,0.4827586206896552
487,10,2,0.625,0.625,0.625,0.625
488,19,4,0.29411764705882354,0.4117647058823529,0.35294117647058826,0.4117647058823529
489,23,2,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.4444444444444444
490,39,8,0.36666666666666664,0.26666666666666666,0.36666666666666664,0.36666666666666664
491,25,4,0.4,0.3,0.4,0.35
492,15,1,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.45454545454545453
493,5,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
494,23,3,0.35,0.45,0.35,0.45
495,20,2,0.4117647058823529,0.47058823529411764,0.29411764705882354,0.4117647058823529
496,11,3,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855
497,34,3,0.3870967741935484,0.3548387096774194,0.3548387096774194,0.3870967741935484
498,46,6,0.41025641025641024,0.28205128205128205,0.3333333333333333,0.358974358974359
499,12,1,0.5,0.5,0.5,0.7
500,29,5,0.4230769230769231,0.4230769230769231,0.38461538461538464,0.4230769230769231
501,35,3,0.36666666666666664,0.3333333333333333,0.23333333333333334,0.43333333333333335
502,37,6,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.36363636363636365
503,21,1,0.4444444444444444,0.4444444444444444,0.3888888888888889,0.4444444444444444
504,12,3,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222
505,10,0,0.375,0.375,0.25,0.5
506,21,3,0.3684210526315789,0.21052631578947367,0.3157894736842105,0.2631578947368421
507,10,0,0.25,0.375,0.25,0.375
508,19,3,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.35714285714285715
509,13,2,0.4,0.4,0.3,0.4
510,38,5,0.36363636363636365,0.5151515151515151,0.30303030303030304,0.3939393939393939
511,33,3,0.39285714285714285,0.39285714285714285,0.35714285714285715,0.39285714285714285
512,27,3,0.38095238095238093,0.47619047619047616,0.3333333333333333,0.3333333333333333
513,22,5,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.3684210526315789
514,26,8,0.23809523809523808,0.23809523809523808,0.19047619047619047,0.23809523809523808
515,31,8,0.30434782608695654,0.34782608695652173,0.30434782608695654,0.34782608695652173
516,26,1,0.391304347826087,0.34782608695652173,0.30434782608695654,0.391304347826087
517,22,2,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.3333333333333333
518,18,4,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.3076923076923077
519,32,2,0.6153846153846154,0.5769230769230769,0.5,0.6153846153846154
520,28,2,0.32,0.32,0.24,0.32
521,36,3,0.30303030303030304,0.3333333333333333,0.30303030303030304,0.3333333333333333
522,38,3,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.4166666666666667
523,28,4,0.4166666666666667,0.375,0.2916666666666667,0.4166666666666667
524,35,5,0.48148148148148145,0.3333333333333333,0.5185185185185185,0.48148148148148145
525,7,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
526,20,1,0.5625,0.5,0.3125,0.5
527,34,1,0.4482758620689655,0.3793103448275862,0.3793103448275862,0.4827586206896552
528,44,5,0.2972972972972973,0.43243243243243246,0.1891891891891892,0.35135135135135137
