sentence_index,sentence_length,uuas_sum,uuas_triu,uuas_tril,uuas_none,linear_baseline_score
140,13,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.5454545454545454
141,20,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.47058823529411764
142,39,0.40625,0.46875,0.40625,0.46875,0.375
143,30,0.32,0.28,0.28,0.28,0.48
144,35,0.59375,0.53125,0.5,0.5625,0.5
145,25,0.38095238095238093,0.3333333333333333,0.47619047619047616,0.38095238095238093,0.47619047619047616
146,9,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666
147,8,0.4,0.2,0.2,0.2,0.6
148,30,0.4,0.36,0.36,0.4,0.36
149,30,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.4230769230769231
150,15,0.5,0.3,0.4,0.4,0.6
151,16,0.5,0.5,0.5,0.5,0.5
152,19,0.4666666666666667,0.4,0.4,0.5333333333333333,0.4666666666666667
153,20,0.35294117647058826,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.47058823529411764
154,10,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.7142857142857143
155,20,0.47058823529411764,0.29411764705882354,0.5294117647058824,0.47058823529411764,0.5294117647058824
156,14,0.5,0.5,0.5,0.4166666666666667,0.5
157,19,0.5625,0.5,0.375,0.5,0.5
158,29,0.46153846153846156,0.38461538461538464,0.5,0.5384615384615384,0.5769230769230769
159,19,0.3125,0.375,0.375,0.375,0.5625
160,8,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5
161,24,0.2857142857142857,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.47619047619047616
162,39,0.38235294117647056,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.4411764705882353
163,15,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.5454545454545454
164,28,0.5238095238095238,0.3333333333333333,0.47619047619047616,0.5238095238095238,0.5714285714285714
165,31,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.34782608695652173
166,21,0.4375,0.375,0.4375,0.5625,0.4375
167,28,0.36363636363636365,0.3181818181818182,0.36363636363636365,0.36363636363636365,0.45454545454545453
168,11,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.5714285714285714
169,23,0.3,0.3,0.35,0.4,0.55
170,27,0.3,0.3,0.3,0.35,0.4
171,16,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.5454545454545454
172,23,0.45,0.5,0.45,0.5,0.5
173,25,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.38095238095238093,0.42857142857142855
174,20,0.42857142857142855,0.2857142857142857,0.5,0.35714285714285715,0.5
175,22,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.42105263157894735,0.5263157894736842
176,26,0.42857142857142855,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.5238095238095238
177,23,0.4,0.5,0.35,0.55,0.6
178,23,0.47058823529411764,0.5294117647058824,0.4117647058823529,0.47058823529411764,0.5882352941176471
179,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
180,10,0.75,0.75,0.5,0.625,0.5
181,49,0.4090909090909091,0.29545454545454547,0.38636363636363635,0.4318181818181818,0.45454545454545453
182,29,0.38095238095238093,0.23809523809523808,0.3333333333333333,0.38095238095238093,0.5238095238095238
183,11,0.375,0.375,0.375,0.375,0.75
184,4,0.5,0.5,1.0,0.5,0.5
185,11,0.5,0.625,0.375,0.5,0.625
186,27,0.3333333333333333,0.3333333333333333,0.38095238095238093,0.3333333333333333,0.38095238095238093
187,21,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.42105263157894735
188,14,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.4166666666666667
189,16,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.5454545454545454
190,38,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.41379310344827586,0.4482758620689655
191,19,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.5
192,9,0.5,0.5,0.5,0.6666666666666666,0.5
193,28,0.32,0.28,0.4,0.36,0.48
194,39,0.3888888888888889,0.3055555555555556,0.4166666666666667,0.4444444444444444,0.4444444444444444
195,9,1.0,1.0,0.8571428571428571,1.0,0.7142857142857143
196,26,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.5217391304347826
197,16,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714
198,12,0.5,0.5,0.5,0.5,0.5
199,29,0.34782608695652173,0.30434782608695654,0.391304347826087,0.34782608695652173,0.34782608695652173
200,12,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.6666666666666666,0.5555555555555556
201,13,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5454545454545454
202,17,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.6153846153846154
203,19,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.2727272727272727
204,7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
205,20,0.5294117647058824,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.5882352941176471
206,21,0.5625,0.375,0.375,0.5625,0.6875
207,58,0.125,0.08333333333333333,0.16666666666666666,0.14583333333333334,0.5625
208,41,0.3684210526315789,0.39473684210526316,0.2894736842105263,0.3684210526315789,0.47368421052631576
209,10,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857
210,2,1.0,1.0,1.0,1.0,1.0
211,25,0.43478260869565216,0.391304347826087,0.4782608695652174,0.43478260869565216,0.43478260869565216
212,33,0.4642857142857143,0.35714285714285715,0.35714285714285715,0.4642857142857143,0.5
213,28,0.32,0.4,0.28,0.36,0.44
214,33,0.41379310344827586,0.4482758620689655,0.27586206896551724,0.41379310344827586,0.5172413793103449
215,41,0.4411764705882353,0.4117647058823529,0.4411764705882353,0.4411764705882353,0.5294117647058824
216,27,0.5714285714285714,0.47619047619047616,0.3333333333333333,0.5238095238095238,0.5238095238095238
217,19,0.26666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.6
218,30,0.4230769230769231,0.4230769230769231,0.2692307692307692,0.4230769230769231,0.38461538461538464
219,21,0.47368421052631576,0.42105263157894735,0.3684210526315789,0.5263157894736842,0.42105263157894735
220,18,0.6875,0.5625,0.375,0.5625,0.4375
221,27,0.32,0.28,0.32,0.44,0.52
222,22,0.5882352941176471,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.4117647058823529
223,27,0.44,0.36,0.36,0.44,0.56
224,34,0.26666666666666666,0.3,0.26666666666666666,0.3,0.5333333333333333
225,31,0.5,0.39285714285714285,0.42857142857142855,0.5,0.42857142857142855
226,33,0.3,0.23333333333333334,0.3,0.3,0.36666666666666664
227,26,0.2916666666666667,0.2916666666666667,0.375,0.4166666666666667,0.5
228,53,0.25,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.4791666666666667
229,19,0.375,0.5,0.4375,0.4375,0.5
230,35,0.36666666666666664,0.3333333333333333,0.3,0.36666666666666664,0.5
231,29,0.38461538461538464,0.46153846153846156,0.2692307692307692,0.38461538461538464,0.46153846153846156
232,28,0.4230769230769231,0.4230769230769231,0.3076923076923077,0.4230769230769231,0.46153846153846156
233,33,0.36666666666666664,0.4,0.4,0.4,0.5333333333333333
234,38,0.3225806451612903,0.2903225806451613,0.22580645161290322,0.3548387096774194,0.41935483870967744
235,27,0.2857142857142857,0.2857142857142857,0.23809523809523808,0.2857142857142857,0.47619047619047616
236,29,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.38461538461538464,0.4230769230769231
237,15,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.6363636363636364
238,23,0.5,0.5,0.4,0.5,0.55
239,22,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.15789473684210525,0.47368421052631576
240,20,0.5294117647058824,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.5882352941176471
241,14,0.5,0.3333333333333333,0.5,0.4166666666666667,0.5
242,24,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.4444444444444444
243,15,0.4166666666666667,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
244,19,0.4,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4666666666666667
245,9,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285714
246,28,0.4583333333333333,0.2916666666666667,0.4583333333333333,0.5416666666666666,0.4583333333333333
247,38,0.3939393939393939,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.36363636363636365
248,31,0.32142857142857145,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.4642857142857143
249,13,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.6363636363636364
250,19,0.3125,0.375,0.4375,0.375,0.5
251,26,0.4090909090909091,0.36363636363636365,0.5,0.4090909090909091,0.3181818181818182
252,27,0.375,0.375,0.4166666666666667,0.4583333333333333,0.5
253,33,0.3448275862068966,0.3448275862068966,0.27586206896551724,0.41379310344827586,0.4827586206896552
254,28,0.45,0.45,0.4,0.45,0.5
255,21,0.5294117647058824,0.35294117647058826,0.5294117647058824,0.5294117647058824,0.5294117647058824
256,30,0.6296296296296297,0.5185185185185185,0.5185185185185185,0.5925925925925926,0.5555555555555556
257,14,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.5454545454545454
258,32,0.48148148148148145,0.4074074074074074,0.4074074074074074,0.4444444444444444,0.37037037037037035
259,32,0.5172413793103449,0.4482758620689655,0.3448275862068966,0.4827586206896552,0.5172413793103449
260,21,0.5,0.375,0.4375,0.5,0.375
261,19,0.5,0.4375,0.4375,0.5,0.375
262,17,0.5714285714285714,0.5,0.6428571428571429,0.5,0.5714285714285714
263,19,0.4,0.4,0.4,0.3333333333333333,0.3333333333333333
264,14,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556
265,14,0.7,0.4,0.5,0.4,0.6
266,9,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855
267,2,nan,nan,nan,nan,nan
268,16,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.5
269,24,0.45,0.6,0.35,0.45,0.4
270,10,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143
271,27,0.4090909090909091,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.5
272,37,0.4,0.37142857142857144,0.34285714285714286,0.45714285714285713,0.42857142857142855
273,17,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.38461538461538464,0.46153846153846156
274,26,0.3,0.3,0.35,0.3,0.45
275,20,0.4444444444444444,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.5
276,31,0.35714285714285715,0.35714285714285715,0.4642857142857143,0.39285714285714285,0.4642857142857143
277,17,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.6363636363636364
278,23,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.42105263157894735,0.5789473684210527
279,34,0.4666666666666667,0.4,0.4,0.4666666666666667,0.4666666666666667
280,11,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855
281,31,0.5,0.34615384615384615,0.5,0.5,0.5
282,30,0.4,0.44,0.4,0.4,0.56
283,50,0.4782608695652174,0.3695652173913043,0.3695652173913043,0.4782608695652174,0.5
284,14,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.5833333333333334
285,37,0.38235294117647056,0.35294117647058826,0.4117647058823529,0.38235294117647056,0.5588235294117647
286,27,0.5652173913043478,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.6086956521739131
287,35,0.3125,0.25,0.375,0.40625,0.4375
288,2,nan,nan,nan,nan,nan
289,27,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.5833333333333334
290,30,0.4,0.44,0.4,0.4,0.44
291,25,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.3181818181818182
292,20,0.6470588235294118,0.5882352941176471,0.5882352941176471,0.6470588235294118,0.47058823529411764
293,12,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.4444444444444444
294,2,nan,nan,nan,nan,nan
295,17,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
296,19,0.25,0.375,0.3125,0.375,0.5625
297,28,0.5,0.5454545454545454,0.5,0.5454545454545454,0.45454545454545453
298,19,0.5,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714
299,32,0.42857142857142855,0.35714285714285715,0.4642857142857143,0.42857142857142855,0.42857142857142855
300,23,0.5,0.4,0.6,0.45,0.55
301,18,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.5384615384615384
302,32,0.2857142857142857,0.25,0.32142857142857145,0.2857142857142857,0.4642857142857143
303,5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
304,41,0.5,0.4444444444444444,0.4722222222222222,0.4722222222222222,0.5277777777777778
305,33,0.3548387096774194,0.41935483870967744,0.3225806451612903,0.3548387096774194,0.3548387096774194
306,11,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.6666666666666666
307,17,0.38461538461538464,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.46153846153846156
308,18,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.5
309,26,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.4090909090909091
310,19,0.4375,0.3125,0.4375,0.4375,0.4375
311,18,0.375,0.3125,0.375,0.25,0.5
312,26,0.42105263157894735,0.3684210526315789,0.42105263157894735,0.42105263157894735,0.5263157894736842
313,39,0.2647058823529412,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.4117647058823529
314,24,0.5238095238095238,0.5714285714285714,0.42857142857142855,0.5238095238095238,0.5238095238095238
315,28,0.44,0.36,0.32,0.44,0.56
316,16,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.5454545454545454
317,10,0.5,0.375,0.5,0.625,0.625
318,3,1.0,1.0,1.0,1.0,1.0
319,25,0.36363636363636365,0.3181818181818182,0.3181818181818182,0.4090909090909091,0.5909090909090909
320,35,0.25925925925925924,0.2962962962962963,0.14814814814814814,0.25925925925925924,0.5185185185185185
321,38,0.4117647058823529,0.35294117647058826,0.38235294117647056,0.4117647058823529,0.4411764705882353
322,26,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.5714285714285714
323,35,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.4827586206896552
324,15,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
325,38,0.5161290322580645,0.45161290322580644,0.41935483870967744,0.5161290322580645,0.41935483870967744
326,34,0.25806451612903225,0.22580645161290322,0.3548387096774194,0.3225806451612903,0.5161290322580645
327,27,0.4,0.36,0.48,0.44,0.56
328,18,0.5,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5
329,8,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5
330,32,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.39285714285714285,0.4642857142857143
331,18,0.5625,0.5,0.5,0.6875,0.625
332,33,0.43333333333333335,0.3,0.3333333333333333,0.3333333333333333,0.4
333,36,0.35714285714285715,0.42857142857142855,0.32142857142857145,0.35714285714285715,0.5
334,39,0.25,0.25,0.1875,0.25,0.46875
335,4,0.5,0.5,0.5,0.5,0.5
