1,0.2,0.2,0.2,0.2
2,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.05263157894736842
3,0.04,0.08,0.04,0.04
4,0.09090909090909091,0.06060606060606061,0.12121212121212122,0.09090909090909091
5,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043
6,0.13333333333333333,0.4,0.13333333333333333,0.13333333333333333
7,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
8,0.5,0.5,0.25,0.5
9,0.25,0.25,0.5,0.25
10,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.12903225806451613
11,0.05,0.1,0.1,0.05
12,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385
13,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
14,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.11538461538461539
15,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.05555555555555555
16,0.08333333333333333,0.08333333333333333,0.25,0.25
17,0.3,0.2,0.4,0.3
18,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333
19,0.15,0.15,0.1,0.1
20,0.1111111111111111,0.14814814814814814,0.07407407407407407,0.1111111111111111
21,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855
22,0.1875,0.0625,0.09375,0.125
23,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182
24,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705
25,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684
26,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
27,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.125
28,0.1,0.15,0.1,0.1
29,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444
30,0.5,0.5,1.0,0.5
31,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
32,0.05128205128205128,0.05128205128205128,0.0,0.05128205128205128
33,1.0,0.6666666666666666,1.0,0.6666666666666666
34,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.09523809523809523
35,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.08695652173913043
36,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684
37,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.07142857142857142
38,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
39,0.16129032258064516,0.03225806451612903,0.1935483870967742,0.12903225806451613
40,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666
41,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.06896551724137931
42,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
43,0.09375,0.09375,0.09375,0.15625
44,0.2,0.1,0.2,0.2
45,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
46,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.06451612903225806
47,0.04,0.04,0.08,0.04
48,0.04,0.04,0.04,0.04
